Sr.No.,Accord Code,Company Name,CD_BSE Code,CD_NSE Symbol,CD_Bloomberg Code,CD_Reuters Code,CD_Listing Status,CD_ISIN No,CD_CIN Number,CD_Industry
5860,100379,SBI Home Finance Ltd.,500379,SBIHOMEFIN,SBIHF IN,SBIH.BO,Listed,INE627A01012,L65922WB1987PLC043267,Finance - Housing
5861,211385,SBI Life Insurance Company Ltd.,540719,SBILIFE,SBILIFE IN,SBIL.BO,Listed,INE123W01016,U99999MH2000PLC129113,Insurance
5862,105835,SBL Industries Ltd.,505835,,SHBR IN,SHBE.BO,Listed,,L29130DL1960PLC003362,Bearings
5863,126081,SC Agrotech Ltd.,526081,,SCAL IN,SHEI.BO,Listed,INE895E01017,L01122DL1990PLC042207,Agriculture
5864,245865,Scan Infrastructure Ltd.,,,,,Listed,,L70109WB1981PLC033896,Finance - NBFC
5865,131105,Scan Organics Ltd.,531105,,SCO IN,,Listed,,U24110MH1988PTC048773,Chemicals 
5866,131797,Scan Projects Ltd.,531797,,SCAN IN,SCAN.BO,Listed,INE393D01015,L29253HR1992PLC031576,Engineering
5867,111672,Scan Steels Ltd.,511672,,SCAS IN,CLAF.BO,Listed,INE099G01011,L27209MH1994PLC076015,Steel & Iron Products
5868,214106,Scan Steels Ltd. (Amalgamated),,,,,Listed,,U27106OR1990PLC002685,Steel & Iron Products
5869,116110,Scandent Imaging Ltd.,516110,,SCAI IN,SCAD.BO,Listed,INE146N01016,L93000MH1994PLC080842,Packaging 
5870,126544,Scanpoint Geomatics Ltd.,526544,,SPGR IN,SCAG.BO,Listed,INE967B01028,L22219GJ1992PLC017073,Photographic Products
5871,107894,Schablona India Ltd.,507894,,SHAB IN,SHBL.BO,Listed,INE024C01026,L51109WB1983PLC036899,Ceramics/Marble/Granite/Sanitaryware
5872,105790,Schaeffler India Ltd.,505790,SCHAEFFLER,SCHFL IN,FAGB.BO,Listed,INE513A01014,L29130MH1962PLC012340,Bearings
5873,229820,Schneider Electric Infrastructure Ltd.,534139,SCHNEIDER,SCHN IN,SEIN.BO,Listed,INE839M01018,L31900GJ2011PLC064420,Electric Equipment
5874,190033,Schneider Electric President Systems Ltd.,590033,,SEPS IN,SEPS.BO,Listed,INE155D01018,L32109MH1984PLC034340,Miscellaneous
5875,101887,Scindia Steam Navigation Company Ltd.,501887,,SCND IN,SCIN.BO,Listed,INE287101013,L35110MH1919PLC000521,Shipping
5876,245253,Scintilla Commercial & Credit Ltd.,538857,,SCCL IN,SCCL.BO,Listed,INE892C01018,L65191WB1990PLC048276,Finance - Investment
5877,130729,Scintilla Software Technology Ltd.,530729,SCINTSOFT,SNTST IN,,Listed,INE355B01018,L65921UP1985PLC007029,IT - Software 
5878,105141,Scooters India Ltd.,505141,,SCTR IN,SCOO.BO,Listed,INE959E01011,L25111UP1972GOI003599,Automobile Two & Three Wheelers
5879,131886,Scope Industries (India) Ltd.,531886,,SIIL IN,SCOP.BO,Listed,INE747C01014,L45200TG1983PLC004255,Engineering - Construction
5880,266878,Score Information Technologies Ltd.,,,,,Listed,,L51909WB1978PLC031765,IT - Software 
5881,107518,SDF Industries Ltd.,507518,,SDF IN,SUPR.BO,Listed,INE543D01015,L15511KL1990PLC005674,Breweries & Distilleries
5882,237288,SE Power Ltd.,534598,SEPOWER,SEPL IN,SEPW.BO,Listed,INE735M01018,L40106DL2010PLC206937,Power Generation/Distribution
5883,130361,Sea Gold Infrastructure Ltd.,530361,,SGAQF IN,SGAF.BO,Listed,INE428P01013,L70200TG1993PLC016389,Miscellaneous
5884,219226,Sea Lord Containers Ltd,,,,,Listed,,L21029GJ1979PLC034027,Logistics
5885,200108,Sea TV Network Ltd.,533268,,SEATV IN,SEAT.BO,Listed,INE351L01016,L92132UP2004PLC028650,TV Broadcasting & Software Production
5886,131690,Seagull Leafin Ltd.,531690,,STDF IN,,Listed,INE132D01025,L65993TG1991PLC012618,Finance - NBFC
5887,126807,Seamec Ltd.,526807,SEAMECLTD,SEAM IN,SEAM.BO,Listed,INE497B01018,L63032MH1986PLC154910,Shipping
5888,121182,Seasons Furnishings Ltd.,521182,,SSNF IN,SEFR.BO,Listed,INE454D01015,L36101DL1990PLC039238,Trading
5889,114264,Seasons Textiles Ltd.,514264,,ST IN,SETX.BO,Listed,INE707B01010,L18101DL1986PLC024058,Textile 
5890,105823,Secals Ltd.,505823,SECALS,SECL IN,,Listed,,L27310TN1970PLC005898,Castings/Forgings
5891,124540,Secunderabad Healthcare Ltd.,524540,,SCHC IN,SEHE.BO,Listed,INE930C01016,L33100TG1991PLC013380,Hospital & Healthcare Services
5892,287622,SecUR Credential Ltd.,,SECURCRED,SECUR IN,,Listed,INE195Y01010,U74110MH2001PLC133050,Miscellaneous
5893,111503,Secure Earth Technologies Ltd.,511503,,SETE IN,SECU.BO,Listed,INE160B01038,L65944MH1984PLC031807,IT - Software 
5894,245083,Securities Development India Ltd.,,,,,Listed,,L45209WB1984PLC038094,Finance - Stock Broking
5895,210729,Security And Intelligence Services India Ltd.,540673,SIS,SECIS IN,SECR.BO,Listed,INE285J01010,U75230BR1985PLC002083,Miscellaneous
5896,245259,Security Co Ltd.,,,,,Listed,,L65929WB1948PLC016992,Trading
5897,245084,Seeyok Tea Co Ltd.,,,,,Listed,,L15492WB1926PLC005306,Tea/Coffee
5898,200109,Sejal Glass Ltd.,532993,SEZAL,SZGL IN,SEZA.BO,Listed,INE955I01036,L26100MH1998PLC117437,Glass
5899,132886,SEL Manufacturing Company Ltd.,532886,SELMCL,SELM IN,SELM.BO,Listed,INE105I01012,L51909PB2000PLC023679,Textile 
5900,130075,Selan Exploration Technology Ltd.,530075,SELAN,SXT IN,SELA.BO,Listed,INE818A01017,L74899DL1985PLC021445,Oil Exploration
5901,245087,Sellwin Traders Ltd.,538875,,SELL IN,SELW.BO,Listed,INE195F01019,L51909WB1980PLC033018,Finance - Investment
5902,255334,Sembcorp Energy India Ltd.,,,,,Listed,,U40103TG2008PLC057031,Power Generation/Distribution
5903,132060,Sen Pet (India) Ltd.,532060,,SPEN IN,,Listed,INE085E01015,L25201WB1990PLC049690,Chemicals 
5904,245088,Senao International Ltd.,,,,,Listed,,U51109WB1985PLC038544,Engineering - Industrial Equipments
5905,132021,Senbo Industries Ltd.,532021,,SNBO IN,SENB.BO,Listed,INE792C01010,L24231WB1994PLC063778,Pharmaceuticals & Drugs
5906,291807,Senco Gold Ltd.,,,,,Listed,,U36911WB1994PLC064637,Diamond  &  Jewellery
5907,245260,Senilis Trading Syndicate Ltd.,,,,,Listed,,L67120WB1980PLC032574,Finance - NBFC
5908,131980,Senthil Infotek Ltd.,531980,,SNTA IN,SENT.BO,Listed,INE564B01015,L72200TG1997PLC026943,IT - Software 
5909,132422,Sequelsoft India Ltd.,532422,,SQS IN,,Listed,INE793C01018,L72200TG1997PLC027293,IT - Software 
5910,112529,Sequent Scientific Ltd.,512529,SEQUENT,SEQ IN,SEQU.BO,Listed,INE807F01027,L99999MH1985PLC036685,Pharmaceuticals & Drugs
5911,107984,SER Industries Ltd.,507984,,SER IN,SERI.BO,Listed,INE358F01013,L60231KA1963PLC004604,Logistics
5912,124067,Serene Industries Ltd.,524067,SERENDYSTF,SDSI IN,,Listed,INE576601012,L24114MH1970PLC014722,Dyes & Pigments
5913,222160,Servalakshmi Paper Ltd.,533401,SERVALL,SLPL IN,SLPL.BO,Listed,INE431L01016,L21012TZ2005PLC012260,Paper & Paper Products
5914,131944,Servotech Industries  Ltd.,531944,,SEI IN,SERE.BO,Listed,INE185D01015,L28933MH1994PLC081857,Trading
5915,287004,Servotech Power Systems Ltd.,,SERVOTECH,SERVOTEC IN,SERO.BO,Listed,INE782X01017,U31200DL2004PLC129379,Electric Equipment
5916,131794,Seshachal Technologies Ltd.,531794,,JVT IN,SESH.BO,Listed,INE331F01010,L72200AP1994PLC063259,IT - Software 
5917,102450,Seshasayee Paper & Boards Ltd.,502450,SESHAPAPER,SPB IN,SSHA.BO,Listed,INE630A01016,L21012TZ1960PLC000364,Paper & Paper Products
5918,105075,Setco Automotive Ltd.,505075,SETCO,SETC IN,SETC.BO,Listed,INE878E01021,L35999GJ1982PLC005203,Auto Ancillary
5919,245089,Sethia Jain & Co Ltd.,,,,,Listed,,L51909WB1946PLC013915,Construction - Real Estate
5920,111760,Seven Hill Industries Ltd.,511760,,SVHIL IN,SEVE.BO,Listed,INE518D01017,L67190MH1990PLC055497,Finance - Investment
5921,287112,Seven Hills Beverages Ltd.,,,,,Listed,,U15500MH2009PLC296411,Consumer Food
5922,209206,Seven Islands Shipping Ltd.,,,,,Listed,,U61100MH2002PLC135732,Shipping
5923,245940,Sewa Mercantile Co Ltd.,,,,,Listed,,L74899DL1985PLC020473,Trading
5924,124324,Seya Industries Ltd.,524324,SRIMANORG,SEYA IN,SEYA.BO,Listed,INE573R01012,L99999MH1990PLC058499,Chemicals 
5925,107725,SFL Industries Ltd.,507725,,,,Listed,,L00000PB1987PLC007582,Fertilizers
5926,130867,SFL International Ltd.,530867,,SFLI IN,SYFL.BO,Listed,INE320C01010,L69510GJ1992PLC018633,Finance - Investment
5927,269216,SG Capital Services Ltd.,,,,,Listed,,U67120PB1993PLC013412,Finance - Stock Broking
5928,131745,SG Global Exports Ltd.,531745,,TNA IN,,Listed,,L51909PB1995PLC016820,Finance - Stock Broking
5929,131812,SGN Telecoms Ltd.,531812,,SGNC IN,SGNT.BO,Listed,INE266C01023,L64200PB1986PLC006807,Cable
5930,245091,SGS Investments Ltd.,,,,,Listed,,L65993WB1979PLC032443,Finance - Investment
5931,220884,SH Kelkar & Co Ltd.,539450,SHK,SHKL IN,SHKE.BO,Listed,INE500L01026,L74999MH1955PLC009593,Chemicals 
5932,114458,Shaan Interwell (India) Ltd.,514458,SHAANINTER,SHIW IN,,Listed,,U99999MH1984PLC033258,Packaging 
5933,124546,Shaba Chemicals Ltd.,524546,,SHCH IN,SHBC.BO,Listed,INE06DM01015,L24111MP1986PLC003741,Trading
5934,113436,Shah Alloys Ltd.,513436,SHAHALLOYS,SA IN,SHAA.BO,Listed,INE640C01011,L27100GJ1990PLC014698,Steel & Iron Products
5935,109870,Shah Construction Company Ltd.,509870,,SACC IN,SHCC.BO,Listed,INE02C301011,L45202MH1949PLC007048,Engineering - Construction
5936,119031,Shah Foods Ltd.,519031,,SHAH IN,SHAH.BO,Listed,INE455D01012,L15419GJ1982PLC005071,Consumer Food
5937,126508,Shahi Shipping Ltd.,526508,,SSHIP IN,SKSL.BO,Listed,INE825D01016,L61100MH1990PLC058680,Shipping
5938,255292,Shahjahanpur Electric Supply Company Ltd.,,,,,Listed,,L40109WB1928PLC023311,Power Generation/Distribution
5939,279354,Shailja Commercial Trade Frenzy Ltd.,539520,,SCTF IN,SHAJ.BO,Listed,INE195R01014,L67120WB1981PLC033635,Trading
5940,101423,Shaily Engineering Plastics Ltd.,501423,,SHEP IN,SEPL.BO,Listed,INE151G01010,L51900GJ1980PLC065554,Plastic Products
5941,277848,Shaival Reality Ltd.,,SHAIVAL,SHRL IN,,Listed,INE262S01010,U45201GJ1996PLC029311,Construction - Real Estate
5942,126841,Shakti Press Ltd.,526841,,SKP IN,SHKT.BO,Listed,INE794C01016,L22219MH1993PLC071882,Printing And Publishing
5943,131431,Shakti Pumps (India) Ltd.,531431,SHAKTIPUMP,SKPI IN,SHPU.BO,Listed,INE908D01010,L29120MP1995PLC009327,Compressors / Pumps
5944,130229,Shakti Rods & Wires Ltd.,530229,,SFMT IN,,Listed,,U99999MH1991PLC062176,Metal - Ferrous 
5945,214136,Shakun Polymers Ltd.,,,,,Listed,,U17119GJ1995PLC025304,Plastic Products
5946,235126,Shalby Ltd.,540797,SHALBY,SHALBY IN,SHAY.BO,Listed,INE597J01018,L85110GJ2004PLC044667,Hospital & Healthcare Services
5947,111754,Shalibhadra Finance Ltd.,511754,,SLBDF IN,SHAL.BO,Listed,INE861D01011,L65923MH1992PLC064886,Finance - NBFC
5948,131773,Shalibhadra Infosec Ltd.,531773,,SBS IN,,Listed,INE302B01010,L72200GJ1994PLC021885,IT - Software 
5949,245092,Shalimar Agencies Ltd.,539895,,SHAL IN,SHAG.BO,Listed,INE631E01016,L51226WB1981PLC033743,Finance - Investment
5950,266879,Shalimar Holdings Ltd.,,,,,Listed,,L65991DL1972PLC005960,Finance - NBFC
5951,109874,Shalimar Paints Ltd.,509874,SHALPAINTS,SHP IN,SHLP.BO,Listed,INE849C01026,L24222HR1902PLC001540,Paints
5952,112499,Shalimar Productions Ltd.,512499,,SHPR IN,SHLA.BO,Listed,INE435E01020,L01111MH1985PLC228508,"Film Production, Distribution & Entertainment"
5953,132455,Shalimar Wires Industries Ltd.,532455,,SWRI IN,SHWI.BO,Listed,INE655D01025,L74140WB1996PLC081521,Metal - Non Ferrous 
5954,114209,Shamken Cotsyn Ltd.,514209,,SHC IN,SCSY.BO,Listed,INE352D01011,L17123UP1987PLC026885,Textile 
5955,114152,Shamken Multifab Ltd.,514152,SHAMKNFAB,SHM IN,SHMK.BO,Listed,INE565B01012,L17123UP1986PLC026886,Textile - Weaving
5956,100386,Shamken Spinners Ltd.,500386,SHAMKNSPIN,SSP IN,SHSP.BO,Listed,INE626B01012,L17297UP1990PLC012592,Textile - Spinning
5957,131240,Shamrock Industrial Company Ltd.,531240,,SHMI IN,SHMR.BO,Listed,INE022F01015,L24239MH1991PLC062298,Pharmaceuticals & Drugs
5958,284405,Shangar Decor Ltd.,540259,,SHANGAR IN,SNGD.BO,Listed,INE118R01016,L36998GJ1995PLC028139,Miscellaneous
5959,292710,Shankar Lal Rampal Dye-Chem Ltd.,542232,,SRD IN,,Listed,INE01NE01012,U24114RJ2005PTC021340,Trading
5960,200110,Shankara Building Products Ltd.,540425,SHANKARA,SHANKARA IN,SHAB.BO,Listed,INE274V01019,U26922KA1995PLC018990,Steel & Iron Products
5961,112297,Shantai Industries Ltd.,512297,,SHINL IN,WHLA.BO,Listed,INE408F01016,L74110GJ1988PLC013255,Textile 
5962,122034,Shanthi Gears Ltd.,522034,SHANTIGEAR,SG IN,SHNT.BO,Listed,INE631A01022,L29130TZ1972PLC000649,Auto Ancillary
5963,280949,Shanti Educational Initiatives Ltd.,539921,,SEDIL IN,SHAI.BO,Listed,INE440T01010,L80101GJ1988PLC010691,Educational Institutions
5964,286873,Shanti Overseas (India) Ltd.,,SHANTI,SHANTI IN,SNTI.BO,Listed,INE933X01016,U51211MP2011PTC025807,Solvent  Extraction
5965,130989,Shantivijay Jewels Ltd.,530989,,SVJ IN,SHAV.BO,Listed,INE656D01015,L36910MH1980PLC023289,Diamond  &  Jewellery
5966,200368,Shapre Infotech India Ltd.,,,,,Listed,INE560B01013,L51909TN1995PLC033473,IT - Software 
5967,114402,Sharad Fibres & Yarn Processors Ltd.,514402,,SFYP IN,,Listed,INE638N01012,L17110MH1987PLC043970,Textile 
5968,279658,Sharanam Infraproject and Trading Ltd.,539584,,SIPTL IN,,Listed,INE104S01022,L45201PB1992PLC012001,Trading
5969,119397,Sharat Industries Ltd.,519397,,SHSF IN,,Listed,INE220Z01013,L05005AP1990PLC011276,Consumer Food
5970,245096,Sharavana Estates & Plantations Ltd.,,,,,Listed,,U01116TN1995PLC032153,Agriculture
5971,190034,Sharbon Bio,590034,,,,Listed,,,Pharmaceuticals & Drugs
5972,225091,Sharda Capsec Ltd.,,,,,Listed,INE480F01015,L74899DL1994PLC060558,Finance - Investment
5973,226627,Sharda Cropchem Ltd.,538666,SHARDACROP,SHCR IN,SHCR.BO,Listed,INE221J01015,L51909MH2004PLC145007,Chemicals 
5974,113548,Sharda Ispat Ltd.,513548,,SHIL IN,SHIS.BO,Listed,INE385M01012,L74210MH1960PLC011830,Metal - Ferrous 
5975,209220,Sharda Motor Industries Ltd.,535602,SHARDAMOTR,SHMO IN,SHAD.BO,Listed,INE597I01010,L74899DL1986PLC023202,Auto Ancillary
5976,222719,Shardaraj Tradefin Ltd.,,,,,Listed,INE408C01013,L51909WB1992PLC054432,Finance - NBFC
5977,112393,Shardul Securities Ltd.,512393,SHRIYAMSEC,SDSC IN,SHAR.BO,Listed,INE037B01012,L50100MH1985PLC036937,Finance - NBFC
5978,287141,Share India Securities Ltd.,540725,,SISLTD IN,SCAC.BO,Listed,INE932X01018,U67120UP1994PLC050209,Finance - Stock Broking
5979,287623,Sharika Enterprises Ltd.,540786,,SHARIKA IN,SHKI.BO,Listed,INE669Y01014,U51311DL1998PLC093690,Engineering
5980,124548,Sharma East India Hospitals & Medical Research Ltd.,524548,,SEIH IN,,Listed,INE465H01012,L85110RJ1989PLC005206,Hospital & Healthcare Services
5981,238925,Sharman Woollen Mills Ltd.,,,,,Listed,,U17117PB1984PLC021760,Textile - Spinning
5982,132908,Sharon Bio-Medicine Ltd.,532908,SHARONBIO,SBML IN,SHBM.BO,Listed,INE028B01029,L24110MH1989PLC052251,Pharmaceuticals & Drugs
5983,269315,Sharp Commercial Enterprises Ltd.,,,,,Listed,,L52110DL1984PLC019616,Finance - Stock Broking
5984,123449,Sharp India Ltd.,523449,KALYANISHP,SIL IN,SHPI.BO,Listed,INE207B01011,L36759MH1985PLC036759,Air Conditioners
5985,123359,Sharp Industries Ltd.,523359,,SHRP IN,SHRP.BO,Listed,INE013B01021,L99999MH1988PLC046467,Plastic Products
5986,255761,Sharp Investments Ltd.,538212,,SHPI IN,SINV.BO,Listed,INE909D01026,L65993WB1977PLC031241,Finance - Investment
5987,131799,Sharpscan & Prints Ltd.,531799,,SRPP IN,,Listed,INE795C01013,L72200TG1994PLC018826,Printing And Publishing
5988,245098,Shashank Traders Ltd.,540221,,SHASHANK IN,,Listed,INE508R01018,L52110DL1985PLC021076,Trading
5989,282837,Shashijit Infraprojects Ltd.,540147,,SHINF IN,SHAO.BO,Listed,INE700V01013,U45201GJ2007PLC052114,Construction - Real Estate
5990,124552,Shasun Pharmaceuticals Ltd.- (Amalgamation),524552,SHASUNPHAR,SAPH IN,SHAS.BO,Delisted,INE317A01028,L24117TN1976PLC007122,Pharmaceuticals & Drugs
5991,245941,Shatabadi Finlease & Securities Ltd.,,,,,Listed,,U74899DL1995PLC065058,Finance - Investment
5992,131538,Shayona Petrochem Ltd.,531538,,SHYPC IN,,Listed,INE627B01010,L23200MH1993PLC075659,Trading
5993,211969,Sheela Foam Ltd.,540203,SFL,SFL IN,SHEF.BO,Listed,INE916U01025,U74899DL1971PLC005679,Household & Personal Products
5994,121026,Sheena Textiles Ltd.,521026,,TXP IN,,Listed,,U99999MH1990PLC059307,Textile 
5995,131800,Sheetal Bio-Agro Tech Ltd.,531800,,SBAT IN,SBIO.BO,Listed,INE612C01028,L67120GJ1995PLC025193,Diversified
5996,287353,Sheetal Cool Products Ltd.,540757,,SCPL IN,SHEA.BO,Listed,INE501Y01019,L15205GJ2013PLC077205,Consumer Food
5997,130525,Sheetal Diamonds Ltd.,530525,,STDM IN,SHED.BO,Listed,INE786J01017,L56912MH1994PLC083945,Trading
5998,245099,Sheetal Exports Ltd.,,,,,Listed,,L51909WB1983PLC035867,Trading
5999,221520,Shekhawati Poly-Yarn Ltd.,533301,SPYL,SPYL IN,SHEK.BO,Listed,INE268L01020,L17120MH1990PLC058818,Textile - Spinning
6000,103630,Shell Infotech Ltd.,503630,,SRSL IN,SHEL.BO,Listed,,L65990MH1980PLC022319,IT - Software 
6001,131770,Shell Mercantile Corporation Ltd.,531770,,SHSR IN,,Listed,,U65990MH1991PLC064180,Finance - Investment
6002,126839,Shelter Infra Projects Ltd.,526839,,SIPL IN,SHET.BO,Listed,INE413C01013,L45203WB1972PLC028349,Engineering - Construction
6003,209224,Shemaroo Entertainment Ltd.,538685,SHEMAROO,SHEM IN,SHEM.BO,Listed,INE363M01019,L67190MH2005PLC158288,"Film Production, Distribution & Entertainment"
6004,130757,Shentracon Chemicals Ltd.,530757,,SNTCM IN,,Listed,,L24299WB1993PLC059449,Chemicals 
6005,112367,Sheraton Properties & Finance Ltd.,512367,,SPF IN,SHPF.BO,Listed,INE495M01019,L45202MH1985PLC036920,Finance - Investment
6006,126117,Shervani Industrial Syndicate Ltd.,526117,,GEEP IN,SHER.BO,Listed,INE011D01013,L45202UP1948PLC001891,Construction - Real Estate
6007,270101,Sheshadri Industries Ltd.,539111,,SHESH IN,SHES.BO,Listed,INE193R01019,L17291TG2009PLC064849,Textile - Spinning
6008,126137,Shetron Ltd.,526137,SHETRON,SHET IN,SHRN.BO,Listed,INE278C01010,L21014KA1980PLC003842,Engineering - Industrial Equipments
6009,126883,Shikhar Consultants Ltd.,526883,,SKCS IN,,Listed,INE641B01011,U74140MH1993PLC071225,Finance - Investment
6010,107952,Shikhar Leasing & Trading Ltd.,507952,,SKT IN,SHLE.BO,Listed,INE02BV01019,L51900MH1984PLC034709,Finance - NBFC
6011,131201,Shilchar Technologies Ltd.,531201,,SCTE IN,SELC.BO,Listed,INE024F01011,L29308GJ1986PLC008387,Electric Equipment
6012,113709,Shilp Gravures Ltd.,513709,,SPG IN,SHIP.BO,Listed,INE960A01017,L27100GJ1993PLC020552,Engineering - Industrial Equipments
6013,130549,Shilpa Medicare Ltd.,530549,SHILPAMED,SLPA IN,SHME.BO,Listed,INE790G01031,L85110KA1987PLC008739,Pharmaceuticals & Drugs
6014,124482,Shilpax Laboratories Ltd.,524482,,SPX IN,,Listed,,U24231UP1999PLC024111,Pharmaceuticals & Drugs
6015,222083,Shilpi Cable Technologies Ltd.,533389,SHILPI,SCTL IN,SHIC.BO,Listed,INE510K01019,L64201DL2006PLC150753,Cable
6016,123598,Shipping Corporation Of India Ltd.,523598,SCI,SCI IN,SCI.BO,Listed,INE109A01011,L63030MH1950GOI008033,Shipping
6017,112289,Shirpur Gold Refinery Ltd.,512289,SHIRPUR-G,ATRI IN,SHGR.BO,Listed,INE196B01016,L51900MH1984PLC034501,Metal - Non Ferrous 
6018,286881,Shish Industries Ltd.,540693,,"SHISHIND IN	",SIHI.BO,Listed,INE145Y01015,U25209GJ2017PLC097273,Plastic Products
6019,245278,Shiv Shankar Resources Ltd.,,,,,Listed,,L51109WB1983PLC035959,Finance - NBFC
6020,132323,Shiva Cement Ltd.,532323,,SCMN IN,SHIV.BO,Listed,INE555C01029,L26942OR1985PLC001557,Cement & Construction Materials
6021,130433,Shiva Global Agro Industries Ltd.,530433,,SGAG IN,SHIF.BO,Listed,INE960E01019,L24120MH1993PLC070334,Fertilizers
6022,281567,Shiva Granito Export Ltd.,540072,,SGEL IN,SHGX.BO,Listed,INE191V01015,U14200RJ2015PLC048974,Ceramics/Marble/Granite/Sanitaryware
6023,289099,Shiva Industrial Security Agency (Gujarat) Ltd.,,,,,Listed,,U67120GJ1997PLC032649,Miscellaneous
6024,124602,Shiva Medicare Ltd.,524602,,SMDC IN,SHIM.BO,Listed,INE875N01028,L93090TG1993PLC088165,Pharmaceuticals & Drugs
6025,288530,Shiva Mills Ltd.,540961,SHIVAMILLS,SHIVAML IN,SVAM.BO,Listed,INE644Y01017,U17111TZ2015PLC022007,Textile 
6026,102550,Shiva Paper Mills Ltd.,502550,,SVPM IN,,Listed,INE186D01013,U31011UP1994PLC016818,Paper & Paper Products
6027,121003,Shiva Suitings Ltd.,521003,,SHS IN,,Listed,,L17110MH1985PLC038265,Trading
6028,111108,Shiva Texyarn Ltd.,511108,SHIVATEX,SVTY IN,SHTE.BO,Listed,INE705C01020,L65921TZ1980PLC000945,Textile - Spinning
6029,122237,Shivagrico Implements Ltd.,522237,,SVGR IN,SHII.BO,Listed,INE092H01014,L28910MH1979PLC021212,Engineering
6030,113097,Shivalik Bimetal Controls Ltd.,513097,,SBC IN,SHVB.BO,Listed,INE386D01027,L27101HP1984PLC005862,Metal - Non Ferrous 
6031,225090,Shivalik Rasayan Ltd.,539148,,SHVK IN,SIVA.BO,Listed,INE788J01021,L24237UR1979PLC005041,Pesticides & Agrochemicals
6032,131995,Shivam Apperals Exports Ltd.,531995,,SVAE IN,,Listed,INE687D01010,L51909GJ1993PLC020796,Textile 
6033,132776,Shivam Autotech Ltd.,532776,SHIVAMAUTO,SVAT IN,SHAU.BO,Listed,INE637H01024,L34300DL2005PLC139163,Auto Ancillary
6034,269326,Shivam International Ltd.,,,,,Listed,,L51909DL1983PLC017051,Leather
6035,267016,Shivamshree Business Ltd.,538520,,SIDB IN,SIDD.BO,Listed,INE857P01021,L51909DL1983PLC015704,Consumer Food
6036,131722,Shivani Vanaspati Ltd.,531722,,SHVN IN,,Listed,,L15141OR1992PLC003174,Consumer Food
6037,279655,Shivansh Finserve Ltd.,539593,,SHFI IN,SHIH.BO,Listed,INE728Q01014,L65910GJ1984PLC082579,Finance - Investment
6038,234744,Shivdooti Pearls & Investments Ltd.,,,,,Listed,,L65993WB1998PLC088055,Diamond  &  Jewellery
6039,132013,Shivgarh Resorts Ltd.,532013,,SVR IN,,Listed,INE780A01019,L55101UP1993PLC015701,"Hotel, Resort & Restaurants"
6040,245102,Shivkamal Impex Ltd.,539683,,SHIVKAMA IN,,Listed,INE429R01017,L52110DL1985PLC019893,Finance - NBFC
6041,267460,Shivlaxmi Exports Ltd.,,,,,Listed,,L51101WB1981PLC033979,Trading
6042,245277,Shivom Investment & Consultancy Ltd.,539833,,SHII IN,SHIT.BO,Listed,INE074G01014,L74140WB1990PLC049044,Finance - NBFC
6043,112028,Shonkh Technologies International Ltd.,512028,,SFM IN,SHON.BO,Listed,INE735B01011,L51900MH1984PLC033644,IT - Software 
6044,132638,Shoppers Stop Ltd.,532638,SHOPERSTOP,SHOP IN,SHOP.BO,Listed,INE498B01024,L51900MH1997PLC108798,Retailing
6045,217638,Short Term MMI,,,,,Listed,,,Other
6046,245280,Shraddha Investments Ltd.,,,,,Listed,,L65993WB1978PLC031373,Finance - NBFC
6047,287754,Shradha Infraprojects Ltd.,,SHRADHA,SHRADHA IN,SHDH.BO,Listed,INE715Y01015,U45200MH1997PLC110971,Construction - Real Estate
6048,245281,Shradha Projects Ltd.,,,,,Listed,,L27109WB1992PLC054108,Finance - Investment
6049,106900,Shree Acids & Chemicals Ltd.,506900,,SRAC IN,,Listed,INE142C01018,L24299DL1979PLC010065,Fertilizers
